Data.File.Name,Variable.Name,Data.File.Description,Component,Use.Constraints,Begin.Year,EndYear,Variable.Description
DADA2RB_GENUS_COUNT_G,RB_genus243_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Butyricimonas
DADA2RB_GENUS_COUNT_G,RB_genus244_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Coprobacter
DADA2RB_GENUS_COUNT_G,RB_genus245_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Dysgonomonas
DADA2RB_GENUS_COUNT_G,RB_genus246_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Macellibacteroides
DADA2RB_GENUS_COUNT_G,RB_genus247_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Microbacter
DADA2RB_GENUS_COUNT_G,RB_genus248_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;NA
DADA2RB_GENUS_COUNT_G,RB_genus249_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Odoribacter
DADA2RB_GENUS_COUNT_G,RB_genus250_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Paludibacter
DADA2RB_GENUS_COUNT_G,RB_genus251_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Parabacteroides
DADA2RB_GENUS_COUNT_G,RB_genus252_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Petrimonas
DADA2RB_GENUS_COUNT_G,RB_genus253_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Porphyromonas
DADA2RB_GENUS_COUNT_G,RB_genus254_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Proteiniphilum
DADA2RB_GENUS_COUNT_G,RB_genus255_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Tannerella
DADA2RB_GENUS_COUNT_G,RB_genus256_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Alloprevotella
DADA2RB_GENUS_COUNT_G,RB_genus257_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;NA
DADA2RB_GENUS_COUNT_G,RB_genus258_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Paraprevotella
DADA2RB_GENUS_COUNT_G,RB_genus259_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella
DADA2RB_GENUS_COUNT_G,RB_genus260_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella_1
DADA2RB_GENUS_COUNT_G,RB_genus261_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella_2
DADA2RB_GENUS_COUNT_G,RB_genus262_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella_6
DADA2RB_GENUS_COUNT_G,RB_genus263_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella_7
DADA2RB_GENUS_COUNT_G,RB_genus264_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella_9
DADA2RB_GENUS_COUNT_G,RB_genus265_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotellaceae_Ga6A1_group
DADA2RB_GENUS_COUNT_G,RB_genus266_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotellaceae_NK3B31_group
DADA2RB_GENUS_COUNT_G,RB_genus267_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotellaceae_UCG-001
DADA2RB_GENUS_COUNT_G,RB_genus268_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotellaceae_UCG-003
DADA2RB_GENUS_COUNT_G,RB_genus269_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotellaceae_UCG-004
DADA2RB_GENUS_COUNT_G,RB_genus270_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotellaceae_YAB2003_group
DADA2RB_GENUS_COUNT_G,RB_genus271_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes
DADA2RB_GENUS_COUNT_G,RB_genus272_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Blvii28_wastewater-sludge_group
DADA2RB_GENUS_COUNT_G,RB_genus273_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;NA
DADA2RB_GENUS_COUNT_G,RB_genus274_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Rikenellaceae_RC9_gut_group
DADA2RB_GENUS_COUNT_G,RB_genus275_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;dgA-11_gut_group
DADA2RB_GENUS_COUNT_G,RB_genus276_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;vadinBC27_wastewater-sludge_group
DADA2RB_GENUS_COUNT_G,RB_genus277_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;p-2534-18B5_gut_group;NA
DADA2RB_GENUS_COUNT_G,RB_genus278_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;ratAN060301C;NA
DADA2RB_GENUS_COUNT_G,RB_genus279_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidia_Incertae_Sedis;Draconibacteriaceae;NA
DADA2RB_GENUS_COUNT_G,RB_genus280_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Bacteroidia;NA;NA;NA
DADA2RB_GENUS_COUNT_G,RB_genus281_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cyclobacteriaceae;Algoriphagus
DADA2RB_GENUS_COUNT_G,RB_genus282_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cyclobacteriaceae;NA
DADA2RB_GENUS_COUNT_G,RB_genus283_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Adhaeribacter
DADA2RB_GENUS_COUNT_G,RB_genus284_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Arcicella
DADA2RB_GENUS_COUNT_G,RB_genus285_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Chryseolinea
DADA2RB_GENUS_COUNT_G,RB_genus286_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Cytophaga
DADA2RB_GENUS_COUNT_G,RB_genus287_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Dyadobacter
DADA2RB_GENUS_COUNT_G,RB_genus288_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Emticicia
DADA2RB_GENUS_COUNT_G,RB_genus289_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Fibrisoma
DADA2RB_GENUS_COUNT_G,RB_genus290_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Flectobacillus
DADA2RB_GENUS_COUNT_G,RB_genus291_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Flexibacter
DADA2RB_GENUS_COUNT_G,RB_genus292_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Hymenobacter
DADA2RB_GENUS_COUNT_G,RB_genus293_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Larkinella
DADA2RB_GENUS_COUNT_G,RB_genus294_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;NA
DADA2RB_GENUS_COUNT_G,RB_genus295_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Nibribacter
DADA2RB_GENUS_COUNT_G,RB_genus296_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Ohtaekwangia
DADA2RB_GENUS_COUNT_G,RB_genus297_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Pontibacter
DADA2RB_GENUS_COUNT_G,RB_genus298_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Pseudarcicella
DADA2RB_GENUS_COUNT_G,RB_genus299_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Rhodocytophaga
DADA2RB_GENUS_COUNT_G,RB_genus300_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Rudanella
DADA2RB_GENUS_COUNT_G,RB_genus301_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Runella
DADA2RB_GENUS_COUNT_G,RB_genus302_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Siphonobacter
DADA2RB_GENUS_COUNT_G,RB_genus303_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Spirosoma
DADA2RB_GENUS_COUNT_G,RB_genus304_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Flammeovirgaceae;Candidatus_Amoebophilus
DADA2RB_GENUS_COUNT_G,RB_genus305_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Flammeovirgaceae;NA
DADA2RB_GENUS_COUNT_G,RB_genus306_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Flammeovirgaceae;Nafulsella
DADA2RB_GENUS_COUNT_G,RB_genus307_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Cytophagia;Cytophagales;NA;NA
DADA2RB_GENUS_COUNT_G,RB_genus308_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Cytophagia;NA;NA;NA
DADA2RB_GENUS_COUNT_G,RB_genus309_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Cytophagia;Order_II;Rhodothermaceae;NA
DADA2RB_GENUS_COUNT_G,RB_genus310_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Cytophagia;Order_II;Rhodothermaceae;Rubrivirga
DADA2RB_GENUS_COUNT_G,RB_genus311_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Blattabacteriaceae;Blattabacterium
DADA2RB_GENUS_COUNT_G,RB_genus312_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Blattabacteriaceae;Candidatus_Sulcia
DADA2RB_GENUS_COUNT_G,RB_genus313_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Cryomorphaceae;Crocinitomix
DADA2RB_GENUS_COUNT_G,RB_genus314_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Cryomorphaceae;Fluviicola
DADA2RB_GENUS_COUNT_G,RB_genus315_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Cryomorphaceae;Lishizhenia
DADA2RB_GENUS_COUNT_G,RB_genus316_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Cryomorphaceae;Owenweeksia
DADA2RB_GENUS_COUNT_G,RB_genus317_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Aquimarina
DADA2RB_GENUS_COUNT_G,RB_genus318_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Bergeyella
DADA2RB_GENUS_COUNT_G,RB_genus319_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Capnocytophaga
DADA2RB_GENUS_COUNT_G,RB_genus320_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Chryseobacterium
DADA2RB_GENUS_COUNT_G,RB_genus321_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Citreitalea
DADA2RB_GENUS_COUNT_G,RB_genus322_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Cloacibacterium
DADA2RB_GENUS_COUNT_G,RB_genus323_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Elizabethkingia
DADA2RB_GENUS_COUNT_G,RB_genus324_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Empedobacter
DADA2RB_GENUS_COUNT_G,RB_genus325_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Epilithonimonas
DADA2RB_GENUS_COUNT_G,RB_genus326_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Flavobacterium
DADA2RB_GENUS_COUNT_G,RB_genus327_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Gillisia
DADA2RB_GENUS_COUNT_G,RB_genus328_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Gramella
DADA2RB_GENUS_COUNT_G,RB_genus329_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Imtechella
DADA2RB_GENUS_COUNT_G,RB_genus330_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Moheibacter
DADA2RB_GENUS_COUNT_G,RB_genus331_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Myroides
DADA2RB_GENUS_COUNT_G,RB_genus332_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;NA
DADA2RB_GENUS_COUNT_G,RB_genus333_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;NS4_marine_group
DADA2RB_GENUS_COUNT_G,RB_genus334_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;NS5_marine_group
DADA2RB_GENUS_COUNT_G,RB_genus335_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Salinimicrobium
DADA2RB_GENUS_COUNT_G,RB_genus336_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Soonwooa
DADA2RB_GENUS_COUNT_G,RB_genus337_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Subsaxibacter
DADA2RB_GENUS_COUNT_G,RB_genus338_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;NA;NA
DADA2RB_GENUS_COUNT_G,RB_genus339_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;NS9_marine_group;NA
DADA2RB_GENUS_COUNT_G,RB_genus340_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;NA;NA;NA;NA
DADA2RB_GENUS_COUNT_G,RB_genus341_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;SB-5;NA;NA;NA
DADA2RB_GENUS_COUNT_G,RB_genus342_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Chitinophagaceae;Ferruginibacter
DADA2RB_GENUS_COUNT_G,RB_genus343_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Chitinophagaceae;Filimonas
DADA2RB_GENUS_COUNT_G,RB_genus344_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Chitinophagaceae;Flavihumibacter
DADA2RB_GENUS_COUNT_G,RB_genus345_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Chitinophagaceae;Flavisolibacter
DADA2RB_GENUS_COUNT_G,RB_genus346_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Chitinophagaceae;Flavitalea
DADA2RB_GENUS_COUNT_G,RB_genus347_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Chitinophagaceae;Hydrotalea
DADA2RB_GENUS_COUNT_G,RB_genus348_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Chitinophagaceae;Lacibacter
DADA2RB_GENUS_COUNT_G,RB_genus349_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Chitinophagaceae;NA
DADA2RB_GENUS_COUNT_G,RB_genus350_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Chitinophagaceae;Niabella
DADA2RB_GENUS_COUNT_G,RB_genus351_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Chitinophagaceae;Parafilimonas
DADA2RB_GENUS_COUNT_G,RB_genus352_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Chitinophagaceae;Parasegetibacter
DADA2RB_GENUS_COUNT_G,RB_genus353_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Chitinophagaceae;Sediminibacterium
DADA2RB_GENUS_COUNT_G,RB_genus354_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Chitinophagaceae;Segetibacter
DADA2RB_GENUS_COUNT_G,RB_genus355_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Chitinophagaceae;Taibaiella
DADA2RB_GENUS_COUNT_G,RB_genus356_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Chitinophagaceae;Terrimonas
DADA2RB_GENUS_COUNT_G,RB_genus357_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;KD3-93;NA
DADA2RB_GENUS_COUNT_G,RB_genus358_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;NA;NA
DADA2RB_GENUS_COUNT_G,RB_genus359_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;NS11-12_marine_group;NA
DADA2RB_GENUS_COUNT_G,RB_genus360_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;PHOS-HE51;NA
DADA2RB_GENUS_COUNT_G,RB_genus361_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Saprospiraceae;Candidatus_Aquirestis
DADA2RB_GENUS_COUNT_G,RB_genus362_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Saprospiraceae;Haliscomenobacter
DADA2RB_GENUS_COUNT_G,RB_genus363_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Saprospiraceae;Lewinella
DADA2RB_GENUS_COUNT_G,RB_genus364_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Saprospiraceae;NA
DADA2RB_GENUS_COUNT_G,RB_genus365_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Saprospiraceae;Phaeodactylibacter
DADA2RB_GENUS_COUNT_G,RB_genus366_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Arcticibacter
DADA2RB_GENUS_COUNT_G,RB_genus367_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;Mucilaginibacter
DADA2RB_GENUS_COUNT_G,RB_genus368_count,DADA2RB_GENUS_COUNT_G,Laboratory,None,2011,2012,Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae;NA
