pvarname,evarname,n,e_table_name,p_table_name
WeidnerAge,LBXBPB,1219,LAB06,DNAM_A
VidalBraloAge,LBXBPB,1219,LAB06,DNAM_A
DunedinPoAm,LBXBPB,1219,LAB06,DNAM_A
CD8TPP,LBXBPB,1219,LAB06,DNAM_A
CD4TPP,LBXBPB,1219,LAB06,DNAM_A
Nkcell,LBXBPB,1219,LAB06,DNAM_A
Bcell,LBXBPB,1219,LAB06,DNAM_A
MonoPP,LBXBPB,1219,LAB06,DNAM_A
NeuPP,LBXBPB,1219,LAB06,DNAM_A
WTDN4YR,LBXBPB,2046,LAB06,DNAM_A
XY_Estimation,LBXCOT,1179,LAB06,DNAM_A
HorvathAge,LBXCOT,1179,LAB06,DNAM_A
HannumAge,LBXCOT,1179,LAB06,DNAM_A
SkinBloodAge,LBXCOT,1179,LAB06,DNAM_A
PhenoAge,LBXCOT,1179,LAB06,DNAM_A
GDF15Mort,LBXCOT,1179,LAB06,DNAM_A
B2MMort,LBXCOT,1179,LAB06,DNAM_A
CystatinCMort,LBXCOT,1179,LAB06,DNAM_A
TIMP1Mort,LBXCOT,1179,LAB06,DNAM_A
ADMMort,LBXCOT,1179,LAB06,DNAM_A
PAI1Mort,LBXCOT,1179,LAB06,DNAM_A
LeptinMort,LBXCOT,1179,LAB06,DNAM_A
PACKYRSMort,LBXCOT,1179,LAB06,DNAM_A
CRPMort,LBXCOT,1179,LAB06,DNAM_A
logA1CMort,LBXCOT,1179,LAB06,DNAM_A
GrimAgeMort,LBXCOT,1179,LAB06,DNAM_A
GrimAge2Mort,LBXCOT,1179,LAB06,DNAM_A
HorvathTelo,LBXCOT,1179,LAB06,DNAM_A
YangCell,LBXCOT,1179,LAB06,DNAM_A
ZhangAge,LBXCOT,1179,LAB06,DNAM_A
LinAge,LBXCOT,1179,LAB06,DNAM_A
WeidnerAge,LBXCOT,1179,LAB06,DNAM_A
VidalBraloAge,LBXCOT,1179,LAB06,DNAM_A
DunedinPoAm,LBXCOT,1179,LAB06,DNAM_A
CD8TPP,LBXCOT,1179,LAB06,DNAM_A
CD4TPP,LBXCOT,1179,LAB06,DNAM_A
Nkcell,LBXCOT,1179,LAB06,DNAM_A
Bcell,LBXCOT,1179,LAB06,DNAM_A
MonoPP,LBXCOT,1179,LAB06,DNAM_A
NeuPP,LBXCOT,1179,LAB06,DNAM_A
WTDN4YR,LBXCOT,1947,LAB06,DNAM_A
XY_Estimation,LBXGTC,1011,LAB06,DNAM_A
HorvathAge,LBXGTC,1011,LAB06,DNAM_A
HannumAge,LBXGTC,1011,LAB06,DNAM_A
SkinBloodAge,LBXGTC,1011,LAB06,DNAM_A
PhenoAge,LBXGTC,1011,LAB06,DNAM_A
GDF15Mort,LBXGTC,1011,LAB06,DNAM_A
B2MMort,LBXGTC,1011,LAB06,DNAM_A
CystatinCMort,LBXGTC,1011,LAB06,DNAM_A
TIMP1Mort,LBXGTC,1011,LAB06,DNAM_A
ADMMort,LBXGTC,1011,LAB06,DNAM_A
PAI1Mort,LBXGTC,1011,LAB06,DNAM_A
LeptinMort,LBXGTC,1011,LAB06,DNAM_A
PACKYRSMort,LBXGTC,1011,LAB06,DNAM_A
CRPMort,LBXGTC,1011,LAB06,DNAM_A
logA1CMort,LBXGTC,1011,LAB06,DNAM_A
GrimAgeMort,LBXGTC,1011,LAB06,DNAM_A
GrimAge2Mort,LBXGTC,1011,LAB06,DNAM_A
HorvathTelo,LBXGTC,1011,LAB06,DNAM_A
YangCell,LBXGTC,1011,LAB06,DNAM_A
ZhangAge,LBXGTC,1011,LAB06,DNAM_A
LinAge,LBXGTC,1011,LAB06,DNAM_A
WeidnerAge,LBXGTC,1011,LAB06,DNAM_A
VidalBraloAge,LBXGTC,1011,LAB06,DNAM_A
DunedinPoAm,LBXGTC,1011,LAB06,DNAM_A
CD8TPP,LBXGTC,1011,LAB06,DNAM_A
CD4TPP,LBXGTC,1011,LAB06,DNAM_A
Nkcell,LBXGTC,1011,LAB06,DNAM_A
Bcell,LBXGTC,1011,LAB06,DNAM_A
MonoPP,LBXGTC,1011,LAB06,DNAM_A
NeuPP,LBXGTC,1011,LAB06,DNAM_A
WTDN4YR,LBXGTC,1700,LAB06,DNAM_A
XY_Estimation,LBXIHG,0,LAB06,DNAM_A
HorvathAge,LBXIHG,0,LAB06,DNAM_A
HannumAge,LBXIHG,0,LAB06,DNAM_A
SkinBloodAge,LBXIHG,0,LAB06,DNAM_A
PhenoAge,LBXIHG,0,LAB06,DNAM_A
GDF15Mort,LBXIHG,0,LAB06,DNAM_A
B2MMort,LBXIHG,0,LAB06,DNAM_A
CystatinCMort,LBXIHG,0,LAB06,DNAM_A
TIMP1Mort,LBXIHG,0,LAB06,DNAM_A
ADMMort,LBXIHG,0,LAB06,DNAM_A
PAI1Mort,LBXIHG,0,LAB06,DNAM_A
LeptinMort,LBXIHG,0,LAB06,DNAM_A
PACKYRSMort,LBXIHG,0,LAB06,DNAM_A
CRPMort,LBXIHG,0,LAB06,DNAM_A
logA1CMort,LBXIHG,0,LAB06,DNAM_A
GrimAgeMort,LBXIHG,0,LAB06,DNAM_A
GrimAge2Mort,LBXIHG,0,LAB06,DNAM_A
HorvathTelo,LBXIHG,0,LAB06,DNAM_A
YangCell,LBXIHG,0,LAB06,DNAM_A
ZhangAge,LBXIHG,0,LAB06,DNAM_A
LinAge,LBXIHG,0,LAB06,DNAM_A
WeidnerAge,LBXIHG,0,LAB06,DNAM_A
VidalBraloAge,LBXIHG,0,LAB06,DNAM_A
DunedinPoAm,LBXIHG,0,LAB06,DNAM_A
CD8TPP,LBXIHG,0,LAB06,DNAM_A
CD4TPP,LBXIHG,0,LAB06,DNAM_A
Nkcell,LBXIHG,0,LAB06,DNAM_A
Bcell,LBXIHG,0,LAB06,DNAM_A
MonoPP,LBXIHG,0,LAB06,DNAM_A
NeuPP,LBXIHG,0,LAB06,DNAM_A
WTDN4YR,LBXIHG,0,LAB06,DNAM_A
XY_Estimation,LBXRPL,930,LAB06,DNAM_A
HorvathAge,LBXRPL,930,LAB06,DNAM_A
HannumAge,LBXRPL,930,LAB06,DNAM_A
SkinBloodAge,LBXRPL,930,LAB06,DNAM_A
PhenoAge,LBXRPL,930,LAB06,DNAM_A
GDF15Mort,LBXRPL,930,LAB06,DNAM_A
B2MMort,LBXRPL,930,LAB06,DNAM_A
CystatinCMort,LBXRPL,930,LAB06,DNAM_A
TIMP1Mort,LBXRPL,930,LAB06,DNAM_A
ADMMort,LBXRPL,930,LAB06,DNAM_A
PAI1Mort,LBXRPL,930,LAB06,DNAM_A
LeptinMort,LBXRPL,930,LAB06,DNAM_A
PACKYRSMort,LBXRPL,930,LAB06,DNAM_A
CRPMort,LBXRPL,930,LAB06,DNAM_A
logA1CMort,LBXRPL,930,LAB06,DNAM_A
GrimAgeMort,LBXRPL,930,LAB06,DNAM_A
GrimAge2Mort,LBXRPL,930,LAB06,DNAM_A
HorvathTelo,LBXRPL,930,LAB06,DNAM_A
YangCell,LBXRPL,930,LAB06,DNAM_A
ZhangAge,LBXRPL,930,LAB06,DNAM_A
LinAge,LBXRPL,930,LAB06,DNAM_A
WeidnerAge,LBXRPL,930,LAB06,DNAM_A
VidalBraloAge,LBXRPL,930,LAB06,DNAM_A
DunedinPoAm,LBXRPL,930,LAB06,DNAM_A
CD8TPP,LBXRPL,930,LAB06,DNAM_A
CD4TPP,LBXRPL,930,LAB06,DNAM_A
Nkcell,LBXRPL,930,LAB06,DNAM_A
Bcell,LBXRPL,930,LAB06,DNAM_A
MonoPP,LBXRPL,930,LAB06,DNAM_A
NeuPP,LBXRPL,930,LAB06,DNAM_A
WTDN4YR,LBXRPL,1576,LAB06,DNAM_A
XY_Estimation,LBXRST,742,LAB06,DNAM_A
HorvathAge,LBXRST,742,LAB06,DNAM_A
HannumAge,LBXRST,742,LAB06,DNAM_A
SkinBloodAge,LBXRST,742,LAB06,DNAM_A
PhenoAge,LBXRST,742,LAB06,DNAM_A
GDF15Mort,LBXRST,742,LAB06,DNAM_A
B2MMort,LBXRST,742,LAB06,DNAM_A
CystatinCMort,LBXRST,742,LAB06,DNAM_A
TIMP1Mort,LBXRST,742,LAB06,DNAM_A
ADMMort,LBXRST,742,LAB06,DNAM_A
PAI1Mort,LBXRST,742,LAB06,DNAM_A
LeptinMort,LBXRST,742,LAB06,DNAM_A
PACKYRSMort,LBXRST,742,LAB06,DNAM_A
CRPMort,LBXRST,742,LAB06,DNAM_A
logA1CMort,LBXRST,742,LAB06,DNAM_A
GrimAgeMort,LBXRST,742,LAB06,DNAM_A
GrimAge2Mort,LBXRST,742,LAB06,DNAM_A
HorvathTelo,LBXRST,742,LAB06,DNAM_A
YangCell,LBXRST,742,LAB06,DNAM_A
ZhangAge,LBXRST,742,LAB06,DNAM_A
LinAge,LBXRST,742,LAB06,DNAM_A
WeidnerAge,LBXRST,742,LAB06,DNAM_A
VidalBraloAge,LBXRST,742,LAB06,DNAM_A
DunedinPoAm,LBXRST,742,LAB06,DNAM_A
CD8TPP,LBXRST,742,LAB06,DNAM_A
CD4TPP,LBXRST,742,LAB06,DNAM_A
Nkcell,LBXRST,742,LAB06,DNAM_A
Bcell,LBXRST,742,LAB06,DNAM_A
MonoPP,LBXRST,742,LAB06,DNAM_A
NeuPP,LBXRST,742,LAB06,DNAM_A
WTDN4YR,LBXRST,1255,LAB06,DNAM_A
XY_Estimation,LBXTHG,0,LAB06,DNAM_A
HorvathAge,LBXTHG,0,LAB06,DNAM_A
HannumAge,LBXTHG,0,LAB06,DNAM_A
SkinBloodAge,LBXTHG,0,LAB06,DNAM_A
PhenoAge,LBXTHG,0,LAB06,DNAM_A
GDF15Mort,LBXTHG,0,LAB06,DNAM_A
B2MMort,LBXTHG,0,LAB06,DNAM_A
CystatinCMort,LBXTHG,0,LAB06,DNAM_A
TIMP1Mort,LBXTHG,0,LAB06,DNAM_A
ADMMort,LBXTHG,0,LAB06,DNAM_A
PAI1Mort,LBXTHG,0,LAB06,DNAM_A
LeptinMort,LBXTHG,0,LAB06,DNAM_A
PACKYRSMort,LBXTHG,0,LAB06,DNAM_A
CRPMort,LBXTHG,0,LAB06,DNAM_A
logA1CMort,LBXTHG,0,LAB06,DNAM_A
GrimAgeMort,LBXTHG,0,LAB06,DNAM_A
GrimAge2Mort,LBXTHG,0,LAB06,DNAM_A
HorvathTelo,LBXTHG,0,LAB06,DNAM_A
YangCell,LBXTHG,0,LAB06,DNAM_A
ZhangAge,LBXTHG,0,LAB06,DNAM_A
LinAge,LBXTHG,0,LAB06,DNAM_A
WeidnerAge,LBXTHG,0,LAB06,DNAM_A
VidalBraloAge,LBXTHG,0,LAB06,DNAM_A
DunedinPoAm,LBXTHG,0,LAB06,DNAM_A
CD8TPP,LBXTHG,0,LAB06,DNAM_A
CD4TPP,LBXTHG,0,LAB06,DNAM_A
Nkcell,LBXTHG,0,LAB06,DNAM_A
Bcell,LBXTHG,0,LAB06,DNAM_A
MonoPP,LBXTHG,0,LAB06,DNAM_A
NeuPP,LBXTHG,0,LAB06,DNAM_A
WTDN4YR,LBXTHG,0,LAB06,DNAM_A
XY_Estimation,LBXVIA,1216,LAB06,DNAM_A
HorvathAge,LBXVIA,1216,LAB06,DNAM_A
HannumAge,LBXVIA,1216,LAB06,DNAM_A
SkinBloodAge,LBXVIA,1216,LAB06,DNAM_A
PhenoAge,LBXVIA,1216,LAB06,DNAM_A
GDF15Mort,LBXVIA,1216,LAB06,DNAM_A
B2MMort,LBXVIA,1216,LAB06,DNAM_A
CystatinCMort,LBXVIA,1216,LAB06,DNAM_A
TIMP1Mort,LBXVIA,1216,LAB06,DNAM_A
ADMMort,LBXVIA,1216,LAB06,DNAM_A
PAI1Mort,LBXVIA,1216,LAB06,DNAM_A
LeptinMort,LBXVIA,1216,LAB06,DNAM_A
PACKYRSMort,LBXVIA,1216,LAB06,DNAM_A
CRPMort,LBXVIA,1216,LAB06,DNAM_A
logA1CMort,LBXVIA,1216,LAB06,DNAM_A
GrimAgeMort,LBXVIA,1216,LAB06,DNAM_A
GrimAge2Mort,LBXVIA,1216,LAB06,DNAM_A
HorvathTelo,LBXVIA,1216,LAB06,DNAM_A
YangCell,LBXVIA,1216,LAB06,DNAM_A
ZhangAge,LBXVIA,1216,LAB06,DNAM_A
LinAge,LBXVIA,1216,LAB06,DNAM_A
WeidnerAge,LBXVIA,1216,LAB06,DNAM_A
VidalBraloAge,LBXVIA,1216,LAB06,DNAM_A
DunedinPoAm,LBXVIA,1216,LAB06,DNAM_A
CD8TPP,LBXVIA,1216,LAB06,DNAM_A
CD4TPP,LBXVIA,1216,LAB06,DNAM_A
Nkcell,LBXVIA,1216,LAB06,DNAM_A
Bcell,LBXVIA,1216,LAB06,DNAM_A
MonoPP,LBXVIA,1216,LAB06,DNAM_A
NeuPP,LBXVIA,1216,LAB06,DNAM_A
WTDN4YR,LBXVIA,1992,LAB06,DNAM_A
XY_Estimation,LBXVIE,1202,LAB06,DNAM_A
HorvathAge,LBXVIE,1202,LAB06,DNAM_A
HannumAge,LBXVIE,1202,LAB06,DNAM_A
SkinBloodAge,LBXVIE,1202,LAB06,DNAM_A
PhenoAge,LBXVIE,1202,LAB06,DNAM_A
GDF15Mort,LBXVIE,1202,LAB06,DNAM_A
B2MMort,LBXVIE,1202,LAB06,DNAM_A
CystatinCMort,LBXVIE,1202,LAB06,DNAM_A
TIMP1Mort,LBXVIE,1202,LAB06,DNAM_A
ADMMort,LBXVIE,1202,LAB06,DNAM_A
PAI1Mort,LBXVIE,1202,LAB06,DNAM_A
LeptinMort,LBXVIE,1202,LAB06,DNAM_A
PACKYRSMort,LBXVIE,1202,LAB06,DNAM_A
CRPMort,LBXVIE,1202,LAB06,DNAM_A
logA1CMort,LBXVIE,1202,LAB06,DNAM_A
GrimAgeMort,LBXVIE,1202,LAB06,DNAM_A
GrimAge2Mort,LBXVIE,1202,LAB06,DNAM_A
HorvathTelo,LBXVIE,1202,LAB06,DNAM_A
YangCell,LBXVIE,1202,LAB06,DNAM_A
ZhangAge,LBXVIE,1202,LAB06,DNAM_A
LinAge,LBXVIE,1202,LAB06,DNAM_A
WeidnerAge,LBXVIE,1202,LAB06,DNAM_A
VidalBraloAge,LBXVIE,1202,LAB06,DNAM_A
DunedinPoAm,LBXVIE,1202,LAB06,DNAM_A
CD8TPP,LBXVIE,1202,LAB06,DNAM_A
CD4TPP,LBXVIE,1202,LAB06,DNAM_A
Nkcell,LBXVIE,1202,LAB06,DNAM_A
Bcell,LBXVIE,1202,LAB06,DNAM_A
MonoPP,LBXVIE,1202,LAB06,DNAM_A
NeuPP,LBXVIE,1202,LAB06,DNAM_A
WTDN4YR,LBXVIE,1969,LAB06,DNAM_A
XY_Estimation,URXUHG,0,LAB06,DNAM_A
HorvathAge,URXUHG,0,LAB06,DNAM_A
HannumAge,URXUHG,0,LAB06,DNAM_A
SkinBloodAge,URXUHG,0,LAB06,DNAM_A
PhenoAge,URXUHG,0,LAB06,DNAM_A
GDF15Mort,URXUHG,0,LAB06,DNAM_A
B2MMort,URXUHG,0,LAB06,DNAM_A
CystatinCMort,URXUHG,0,LAB06,DNAM_A
TIMP1Mort,URXUHG,0,LAB06,DNAM_A
ADMMort,URXUHG,0,LAB06,DNAM_A
PAI1Mort,URXUHG,0,LAB06,DNAM_A
LeptinMort,URXUHG,0,LAB06,DNAM_A
PACKYRSMort,URXUHG,0,LAB06,DNAM_A
CRPMort,URXUHG,0,LAB06,DNAM_A
logA1CMort,URXUHG,0,LAB06,DNAM_A
GrimAgeMort,URXUHG,0,LAB06,DNAM_A
GrimAge2Mort,URXUHG,0,LAB06,DNAM_A
HorvathTelo,URXUHG,0,LAB06,DNAM_A
YangCell,URXUHG,0,LAB06,DNAM_A
ZhangAge,URXUHG,0,LAB06,DNAM_A
LinAge,URXUHG,0,LAB06,DNAM_A
WeidnerAge,URXUHG,0,LAB06,DNAM_A
VidalBraloAge,URXUHG,0,LAB06,DNAM_A
DunedinPoAm,URXUHG,0,LAB06,DNAM_A
CD8TPP,URXUHG,0,LAB06,DNAM_A
CD4TPP,URXUHG,0,LAB06,DNAM_A
Nkcell,URXUHG,0,LAB06,DNAM_A
Bcell,URXUHG,0,LAB06,DNAM_A
MonoPP,URXUHG,0,LAB06,DNAM_A
NeuPP,URXUHG,0,LAB06,DNAM_A
WTDN4YR,URXUHG,0,LAB06,DNAM_A
XY_Estimation,LBDBHC,392,LAB28POC,DNAM_A
HorvathAge,LBDBHC,392,LAB28POC,DNAM_A
HannumAge,LBDBHC,392,LAB28POC,DNAM_A
SkinBloodAge,LBDBHC,392,LAB28POC,DNAM_A
PhenoAge,LBDBHC,392,LAB28POC,DNAM_A
GDF15Mort,LBDBHC,392,LAB28POC,DNAM_A
B2MMort,LBDBHC,392,LAB28POC,DNAM_A
CystatinCMort,LBDBHC,392,LAB28POC,DNAM_A
TIMP1Mort,LBDBHC,392,LAB28POC,DNAM_A
ADMMort,LBDBHC,392,LAB28POC,DNAM_A
PAI1Mort,LBDBHC,392,LAB28POC,DNAM_A
LeptinMort,LBDBHC,392,LAB28POC,DNAM_A
PACKYRSMort,LBDBHC,392,LAB28POC,DNAM_A
CRPMort,LBDBHC,392,LAB28POC,DNAM_A
logA1CMort,LBDBHC,392,LAB28POC,DNAM_A
GrimAgeMort,LBDBHC,392,LAB28POC,DNAM_A
GrimAge2Mort,LBDBHC,392,LAB28POC,DNAM_A
HorvathTelo,LBDBHC,392,LAB28POC,DNAM_A
YangCell,LBDBHC,392,LAB28POC,DNAM_A
ZhangAge,LBDBHC,392,LAB28POC,DNAM_A
LinAge,LBDBHC,392,LAB28POC,DNAM_A
WeidnerAge,LBDBHC,392,LAB28POC,DNAM_A
VidalBraloAge,LBDBHC,392,LAB28POC,DNAM_A
DunedinPoAm,LBDBHC,392,LAB28POC,DNAM_A
CD8TPP,LBDBHC,392,LAB28POC,DNAM_A
CD4TPP,LBDBHC,392,LAB28POC,DNAM_A
Nkcell,LBDBHC,392,LAB28POC,DNAM_A
Bcell,LBDBHC,392,LAB28POC,DNAM_A
MonoPP,LBDBHC,392,LAB28POC,DNAM_A
NeuPP,LBDBHC,392,LAB28POC,DNAM_A
WTDN4YR,LBDBHC,620,LAB28POC,DNAM_A
XY_Estimation,LBX028,374,LAB28POC,DNAM_A
HorvathAge,LBX028,374,LAB28POC,DNAM_A
HannumAge,LBX028,374,LAB28POC,DNAM_A
SkinBloodAge,LBX028,374,LAB28POC,DNAM_A
PhenoAge,LBX028,374,LAB28POC,DNAM_A
GDF15Mort,LBX028,374,LAB28POC,DNAM_A
B2MMort,LBX028,374,LAB28POC,DNAM_A
CystatinCMort,LBX028,374,LAB28POC,DNAM_A
TIMP1Mort,LBX028,374,LAB28POC,DNAM_A
ADMMort,LBX028,374,LAB28POC,DNAM_A
PAI1Mort,LBX028,374,LAB28POC,DNAM_A
LeptinMort,LBX028,374,LAB28POC,DNAM_A
PACKYRSMort,LBX028,374,LAB28POC,DNAM_A
CRPMort,LBX028,374,LAB28POC,DNAM_A
logA1CMort,LBX028,374,LAB28POC,DNAM_A
GrimAgeMort,LBX028,374,LAB28POC,DNAM_A
GrimAge2Mort,LBX028,374,LAB28POC,DNAM_A
HorvathTelo,LBX028,374,LAB28POC,DNAM_A
YangCell,LBX028,374,LAB28POC,DNAM_A
ZhangAge,LBX028,374,LAB28POC,DNAM_A
LinAge,LBX028,374,LAB28POC,DNAM_A
WeidnerAge,LBX028,374,LAB28POC,DNAM_A
VidalBraloAge,LBX028,374,LAB28POC,DNAM_A
DunedinPoAm,LBX028,374,LAB28POC,DNAM_A
CD8TPP,LBX028,374,LAB28POC,DNAM_A
CD4TPP,LBX028,374,LAB28POC,DNAM_A
Nkcell,LBX028,374,LAB28POC,DNAM_A
Bcell,LBX028,374,LAB28POC,DNAM_A
MonoPP,LBX028,374,LAB28POC,DNAM_A
NeuPP,LBX028,374,LAB28POC,DNAM_A
WTDN4YR,LBX028,590,LAB28POC,DNAM_A
XY_Estimation,LBX052,391,LAB28POC,DNAM_A
HorvathAge,LBX052,391,LAB28POC,DNAM_A
HannumAge,LBX052,391,LAB28POC,DNAM_A
SkinBloodAge,LBX052,391,LAB28POC,DNAM_A
PhenoAge,LBX052,391,LAB28POC,DNAM_A
GDF15Mort,LBX052,391,LAB28POC,DNAM_A
B2MMort,LBX052,391,LAB28POC,DNAM_A
CystatinCMort,LBX052,391,LAB28POC,DNAM_A
TIMP1Mort,LBX052,391,LAB28POC,DNAM_A
ADMMort,LBX052,391,LAB28POC,DNAM_A
PAI1Mort,LBX052,391,LAB28POC,DNAM_A
LeptinMort,LBX052,391,LAB28POC,DNAM_A
PACKYRSMort,LBX052,391,LAB28POC,DNAM_A
CRPMort,LBX052,391,LAB28POC,DNAM_A
logA1CMort,LBX052,391,LAB28POC,DNAM_A
GrimAgeMort,LBX052,391,LAB28POC,DNAM_A
GrimAge2Mort,LBX052,391,LAB28POC,DNAM_A
HorvathTelo,LBX052,391,LAB28POC,DNAM_A
YangCell,LBX052,391,LAB28POC,DNAM_A
ZhangAge,LBX052,391,LAB28POC,DNAM_A
LinAge,LBX052,391,LAB28POC,DNAM_A
WeidnerAge,LBX052,391,LAB28POC,DNAM_A
VidalBraloAge,LBX052,391,LAB28POC,DNAM_A
DunedinPoAm,LBX052,391,LAB28POC,DNAM_A
CD8TPP,LBX052,391,LAB28POC,DNAM_A
CD4TPP,LBX052,391,LAB28POC,DNAM_A
Nkcell,LBX052,391,LAB28POC,DNAM_A
Bcell,LBX052,391,LAB28POC,DNAM_A
MonoPP,LBX052,391,LAB28POC,DNAM_A
NeuPP,LBX052,391,LAB28POC,DNAM_A
WTDN4YR,LBX052,613,LAB28POC,DNAM_A
XY_Estimation,LBX066,395,LAB28POC,DNAM_A
HorvathAge,LBX066,395,LAB28POC,DNAM_A
HannumAge,LBX066,395,LAB28POC,DNAM_A
SkinBloodAge,LBX066,395,LAB28POC,DNAM_A
PhenoAge,LBX066,395,LAB28POC,DNAM_A
GDF15Mort,LBX066,395,LAB28POC,DNAM_A
B2MMort,LBX066,395,LAB28POC,DNAM_A
CystatinCMort,LBX066,395,LAB28POC,DNAM_A
TIMP1Mort,LBX066,395,LAB28POC,DNAM_A
ADMMort,LBX066,395,LAB28POC,DNAM_A
PAI1Mort,LBX066,395,LAB28POC,DNAM_A
LeptinMort,LBX066,395,LAB28POC,DNAM_A
PACKYRSMort,LBX066,395,LAB28POC,DNAM_A
CRPMort,LBX066,395,LAB28POC,DNAM_A
logA1CMort,LBX066,395,LAB28POC,DNAM_A
GrimAgeMort,LBX066,395,LAB28POC,DNAM_A
GrimAge2Mort,LBX066,395,LAB28POC,DNAM_A
HorvathTelo,LBX066,395,LAB28POC,DNAM_A
YangCell,LBX066,395,LAB28POC,DNAM_A
ZhangAge,LBX066,395,LAB28POC,DNAM_A
LinAge,LBX066,395,LAB28POC,DNAM_A
WeidnerAge,LBX066,395,LAB28POC,DNAM_A
VidalBraloAge,LBX066,395,LAB28POC,DNAM_A
DunedinPoAm,LBX066,395,LAB28POC,DNAM_A
CD8TPP,LBX066,395,LAB28POC,DNAM_A
CD4TPP,LBX066,395,LAB28POC,DNAM_A
Nkcell,LBX066,395,LAB28POC,DNAM_A
Bcell,LBX066,395,LAB28POC,DNAM_A
MonoPP,LBX066,395,LAB28POC,DNAM_A
NeuPP,LBX066,395,LAB28POC,DNAM_A
WTDN4YR,LBX066,622,LAB28POC,DNAM_A
XY_Estimation,LBX074,395,LAB28POC,DNAM_A
HorvathAge,LBX074,395,LAB28POC,DNAM_A
HannumAge,LBX074,395,LAB28POC,DNAM_A
SkinBloodAge,LBX074,395,LAB28POC,DNAM_A
PhenoAge,LBX074,395,LAB28POC,DNAM_A
GDF15Mort,LBX074,395,LAB28POC,DNAM_A
B2MMort,LBX074,395,LAB28POC,DNAM_A
CystatinCMort,LBX074,395,LAB28POC,DNAM_A
TIMP1Mort,LBX074,395,LAB28POC,DNAM_A
ADMMort,LBX074,395,LAB28POC,DNAM_A
PAI1Mort,LBX074,395,LAB28POC,DNAM_A
LeptinMort,LBX074,395,LAB28POC,DNAM_A
PACKYRSMort,LBX074,395,LAB28POC,DNAM_A
CRPMort,LBX074,395,LAB28POC,DNAM_A
logA1CMort,LBX074,395,LAB28POC,DNAM_A
GrimAgeMort,LBX074,395,LAB28POC,DNAM_A
GrimAge2Mort,LBX074,395,LAB28POC,DNAM_A
HorvathTelo,LBX074,395,LAB28POC,DNAM_A
YangCell,LBX074,395,LAB28POC,DNAM_A
ZhangAge,LBX074,395,LAB28POC,DNAM_A
LinAge,LBX074,395,LAB28POC,DNAM_A
WeidnerAge,LBX074,395,LAB28POC,DNAM_A
VidalBraloAge,LBX074,395,LAB28POC,DNAM_A
DunedinPoAm,LBX074,395,LAB28POC,DNAM_A
CD8TPP,LBX074,395,LAB28POC,DNAM_A
CD4TPP,LBX074,395,LAB28POC,DNAM_A
Nkcell,LBX074,395,LAB28POC,DNAM_A
Bcell,LBX074,395,LAB28POC,DNAM_A
MonoPP,LBX074,395,LAB28POC,DNAM_A
NeuPP,LBX074,395,LAB28POC,DNAM_A
WTDN4YR,LBX074,619,LAB28POC,DNAM_A
XY_Estimation,LBX099,390,LAB28POC,DNAM_A
HorvathAge,LBX099,390,LAB28POC,DNAM_A
HannumAge,LBX099,390,LAB28POC,DNAM_A
SkinBloodAge,LBX099,390,LAB28POC,DNAM_A
PhenoAge,LBX099,390,LAB28POC,DNAM_A
GDF15Mort,LBX099,390,LAB28POC,DNAM_A
B2MMort,LBX099,390,LAB28POC,DNAM_A
CystatinCMort,LBX099,390,LAB28POC,DNAM_A
TIMP1Mort,LBX099,390,LAB28POC,DNAM_A
ADMMort,LBX099,390,LAB28POC,DNAM_A
PAI1Mort,LBX099,390,LAB28POC,DNAM_A
LeptinMort,LBX099,390,LAB28POC,DNAM_A
PACKYRSMort,LBX099,390,LAB28POC,DNAM_A
CRPMort,LBX099,390,LAB28POC,DNAM_A
logA1CMort,LBX099,390,LAB28POC,DNAM_A
GrimAgeMort,LBX099,390,LAB28POC,DNAM_A
GrimAge2Mort,LBX099,390,LAB28POC,DNAM_A
HorvathTelo,LBX099,390,LAB28POC,DNAM_A
YangCell,LBX099,390,LAB28POC,DNAM_A
ZhangAge,LBX099,390,LAB28POC,DNAM_A
LinAge,LBX099,390,LAB28POC,DNAM_A
WeidnerAge,LBX099,390,LAB28POC,DNAM_A
VidalBraloAge,LBX099,390,LAB28POC,DNAM_A
DunedinPoAm,LBX099,390,LAB28POC,DNAM_A
CD8TPP,LBX099,390,LAB28POC,DNAM_A
CD4TPP,LBX099,390,LAB28POC,DNAM_A
Nkcell,LBX099,390,LAB28POC,DNAM_A
Bcell,LBX099,390,LAB28POC,DNAM_A
MonoPP,LBX099,390,LAB28POC,DNAM_A
NeuPP,LBX099,390,LAB28POC,DNAM_A
WTDN4YR,LBX099,612,LAB28POC,DNAM_A
XY_Estimation,LBX101,397,LAB28POC,DNAM_A
HorvathAge,LBX101,397,LAB28POC,DNAM_A
HannumAge,LBX101,397,LAB28POC,DNAM_A
SkinBloodAge,LBX101,397,LAB28POC,DNAM_A
PhenoAge,LBX101,397,LAB28POC,DNAM_A
GDF15Mort,LBX101,397,LAB28POC,DNAM_A
B2MMort,LBX101,397,LAB28POC,DNAM_A
CystatinCMort,LBX101,397,LAB28POC,DNAM_A
TIMP1Mort,LBX101,397,LAB28POC,DNAM_A
ADMMort,LBX101,397,LAB28POC,DNAM_A
PAI1Mort,LBX101,397,LAB28POC,DNAM_A
LeptinMort,LBX101,397,LAB28POC,DNAM_A
PACKYRSMort,LBX101,397,LAB28POC,DNAM_A
CRPMort,LBX101,397,LAB28POC,DNAM_A
